osmid,y,x,street_count,highway,geometry
4470904931,36.5685103,139.9205765,3,,POINT (139.9205765 36.5685103)
4470904936,36.5692165,139.9193119,3,,POINT (139.9193119 36.5692165)
4470904937,36.5686812,139.9193115,3,,POINT (139.9193115 36.5686812)
4470904938,36.5654211,139.9198786,1,,POINT (139.9198786 36.5654211)
4470904939,36.5650474,139.9198603,4,,POINT (139.9198603 36.5650474)
4470904940,36.5644674,139.9198281,3,,POINT (139.9198281 36.5644674)
4470904941,36.5641033,139.9211773,3,,POINT (139.9211773 36.5641033)
4470904946,36.5586073,139.9239514,3,,POINT (139.9239514 36.5586073)
4470904947,36.5583512,139.9220271,1,,POINT (139.9220271 36.5583512)
4470904949,36.5586789,139.9220627,3,,POINT (139.9220627 36.5586789)
4470904951,36.5573986,139.9214996,3,,POINT (139.9214996 36.5573986)
4470904952,36.5576988,139.9214359,3,,POINT (139.9214359 36.5576988)
4470904953,36.5578474,139.9226345,3,,POINT (139.9226345 36.5578474)
4470904954,36.558117,139.9219321,1,,POINT (139.9219321 36.558117)
4470904955,36.5580415,139.9213595,3,,POINT (139.9213595 36.5580415)
4470904956,36.5567308,139.9205962,3,,POINT (139.9205962 36.5567308)
4470904957,36.5569754,139.9228176,4,,POINT (139.9228176 36.5569754)
4470904959,36.556546,139.9229025,3,,POINT (139.9229025 36.556546)
4470904960,36.5567207,139.9242768,3,,POINT (139.9242768 36.5567207)
4470904961,36.5557746,139.9230867,3,,POINT (139.9230867 36.5557746)
4470904962,36.5563687,139.9229351,3,,POINT (139.9229351 36.5563687)
4470904965,36.5562606,139.9241799,3,,POINT (139.9241799 36.5562606)
4470904969,36.5553131,139.9231922,3,,POINT (139.9231922 36.5553131)
4470904970,36.5584478,139.9239881,3,,POINT (139.9239881 36.5584478)
4470904971,36.5586641,139.9253407,3,,POINT (139.9253407 36.5586641)
4470904972,36.5592582,139.9246992,3,,POINT (139.9246992 36.5592582)
4470904973,36.5587564,139.9248189,1,,POINT (139.9248189 36.5587564)
4470904974,36.5582799,139.9254304,3,,POINT (139.9254304 36.5582799)
4470904975,36.5584556,139.9263308,1,,POINT (139.9263308 36.5584556)
4470904976,36.558606,139.9253543,3,,POINT (139.9253543 36.558606)
4470904977,36.5587982,139.9261875,1,,POINT (139.9261875 36.5587982)
4470904978,36.5664133,139.9246811,1,,POINT (139.9246811 36.5664133)
4470904980,36.5660482,139.9240526,3,,POINT (139.9240526 36.5660482)
4470904981,36.5670496,139.9259352,3,,POINT (139.9259352 36.5670496)
4470904982,36.567097,139.9265017,3,,POINT (139.9265017 36.567097)
4471403205,36.5558746,139.8959021,3,,POINT (139.8959021 36.5558746)
4478340573,36.561139,139.9015176,4,,POINT (139.9015176 36.561139)
4478340574,36.5622248,139.9017879,3,,POINT (139.9017879 36.5622248)
4478340575,36.5621726,139.9021564,3,,POINT (139.9021564 36.5621726)
4478340576,36.5610895,139.9019534,4,,POINT (139.9019534 36.5610895)
4478340577,36.5599706,139.9017316,3,,POINT (139.9017316 36.5599706)
4478340578,36.5607904,139.9014341,3,,POINT (139.9014341 36.5607904)
4478340579,36.5607283,139.9018853,3,,POINT (139.9018853 36.5607283)
4478340580,36.56292,139.9008931,3,,POINT (139.9008931 36.56292)
4478340581,36.5624979,139.9007313,4,,POINT (139.9007313 36.5624979)
4478340582,36.5621417,139.9006034,3,,POINT (139.9006034 36.5621417)
4478340583,36.5619708,139.9013316,3,,POINT (139.9013316 36.5619708)
4478340584,36.5616136,139.9020516,3,,POINT (139.9020516 36.5616136)
4478340585,36.5615517,139.9025028,3,,POINT (139.9025028 36.5615517)
4478340586,36.5615079,139.9020318,3,,POINT (139.9020318 36.5615079)
4478340587,36.5615703,139.901625,4,,POINT (139.901625 36.5615703)
4478340588,36.5616439,139.9012039,3,,POINT (139.9012039 36.5616439)
4478342289,36.5605086,139.9018439,3,,POINT (139.9018439 36.5605086)
4478342290,36.5604526,139.9022879,3,,POINT (139.9022879 36.5604526)
4478342291,36.5602414,139.9017935,3,,POINT (139.9017935 36.5602414)
4478342292,36.5603032,139.9013001,3,,POINT (139.9013001 36.5603032)
4478342293,36.5569897,139.8991992,3,,POINT (139.8991992 36.5569897)
4478342294,36.5565223,139.8991491,3,,POINT (139.8991491 36.5565223)
4478342295,36.5569561,139.8996402,3,,POINT (139.8996402 36.5569561)
4478342296,36.5564927,139.899599,3,,POINT (139.899599 36.5564927)
4478342297,36.5552322,139.8992729,3,,POINT (139.8992729 36.5552322)
4478342299,36.5543077,139.8995494,3,,POINT (139.8995494 36.5543077)
4478342300,36.5550846,139.900309,3,,POINT (139.900309 36.5550846)
4478342301,36.5536836,139.9000753,3,,POINT (139.9000753 36.5536836)
4478342302,36.5545497,139.900222,3,,POINT (139.900222 36.5545497)
4478342303,36.555129,139.9031808,3,,POINT (139.9031808 36.555129)
4478342305,36.5546236,139.9037398,4,,POINT (139.9037398 36.5546236)
4478342306,36.5538643,139.9034917,3,,POINT (139.9034917 36.5538643)
4478342307,36.5546514,139.9035362,3,,POINT (139.9035362 36.5546514)
4478342309,36.5541355,139.9035803,4,,POINT (139.9035803 36.5541355)
4478342310,36.5539654,139.9043655,3,,POINT (139.9043655 36.5539654)
4478342326,36.5619428,139.9055099,3,,POINT (139.9055099 36.5619428)
4478342327,36.5610461,139.9054113,3,,POINT (139.9054113 36.5610461)
4478342328,36.56191,139.9068078,3,,POINT (139.9068078 36.56191)
4478342329,36.5610145,139.9067073,3,,POINT (139.9067073 36.5610145)
4478342330,36.5618926,139.9074876,3,,POINT (139.9074876 36.5618926)
4478342331,36.5609973,139.9073871,3,,POINT (139.9073871 36.5609973)
4478342332,36.5641319,139.9008691,3,,POINT (139.9008691 36.5641319)
4478342333,36.5644207,139.9002581,3,,POINT (139.9002581 36.5644207)
4478342349,36.5648257,139.9077174,3,,POINT (139.9077174 36.5648257)
4478342350,36.5649074,139.9065434,4,,POINT (139.9065434 36.5649074)
4478342351,36.56498,139.9055133,3,,POINT (139.9055133 36.56498)
4478342352,36.5631055,139.9017692,3,,POINT (139.9017692 36.5631055)
4478342353,36.5629471,139.9027689,3,,POINT (139.9027689 36.5629471)
4478342446,36.5606245,139.9137829,3,,POINT (139.9137829 36.5606245)
4478342447,36.5602899,139.9143902,3,,POINT (139.9143902 36.5602899)
4478342451,36.5609612,139.9149311,3,,POINT (139.9149311 36.5609612)
4478342459,36.5611929,139.9165433,3,,POINT (139.9165433 36.5611929)
4478342461,36.5615739,139.916819,4,,POINT (139.916819 36.5615739)
4478342462,36.5620327,139.9167729,3,,POINT (139.9167729 36.5620327)
4478342463,36.5617264,139.9170613,3,,POINT (139.9170613 36.5617264)
4478342464,36.5617021,139.9189221,1,,POINT (139.9189221 36.5617021)
4478342465,36.5617154,139.9179009,3,,POINT (139.9179009 36.5617154)
4478342466,36.5617897,139.9179021,1,,POINT (139.9179021 36.5617897)
4478342467,36.561949,139.9170013,3,,POINT (139.9170013 36.561949)
4478342468,36.5608624,139.9181238,3,,POINT (139.9181238 36.5608624)
4478342469,36.5609731,139.9190442,3,,POINT (139.9190442 36.5609731)
4479917251,36.5739394,139.9052417,3,,POINT (139.9052417 36.5739394)
4479917262,36.5722049,139.9050958,3,,POINT (139.9050958 36.5722049)
4479917263,36.5724607,139.906418,1,,POINT (139.906418 36.5724607)
4479917265,36.5721509,139.9060501,3,,POINT (139.9060501 36.5721509)
4479917266,36.5737758,139.9059791,4,,POINT (139.9059791 36.5737758)
4479917268,36.5732168,139.9074396,1,,POINT (139.9074396 36.5732168)
4479917269,36.5734269,139.9068114,3,,POINT (139.9068114 36.5734269)
4479917272,36.5729377,139.9064194,1,,POINT (139.9064194 36.5729377)
4479917275,36.5733826,139.9075707,1,,POINT (139.9075707 36.5733826)
4479917276,36.5735417,139.9070655,3,,POINT (139.9070655 36.5735417)
4479917280,36.5740161,139.9068451,1,,POINT (139.9068451 36.5740161)
4479917281,36.5734542,139.9073433,3,,POINT (139.9073433 36.5734542)
4479917287,36.5735014,139.9078357,1,,POINT (139.9078357 36.5735014)
4479917288,36.5737256,139.9063875,3,,POINT (139.9063875 36.5737256)
4479928690,36.5740484,139.906664,1,,POINT (139.906664 36.5740484)
4479928691,36.5809433,139.9172391,3,,POINT (139.9172391 36.5809433)
4479928692,36.5811619,139.9169078,3,,POINT (139.9169078 36.5811619)
4479928695,36.5816022,139.9173574,3,,POINT (139.9173574 36.5816022)
4479928698,36.5819085,139.9172645,1,,POINT (139.9172645 36.5819085)
4479928699,36.5825123,139.9152909,3,,POINT (139.9152909 36.5825123)
4479928702,36.5822821,139.9146122,1,,POINT (139.9146122 36.5822821)
4479928703,36.5820255,139.9130759,3,,POINT (139.9130759 36.5820255)
4479928706,36.5821763,139.9122732,3,,POINT (139.9122732 36.5821763)
4479928707,36.5834001,139.9111993,3,,POINT (139.9111993 36.5834001)
4479928708,36.576802,139.9099276,1,,POINT (139.9099276 36.576802)
4479928709,36.5807388,139.9075028,1,,POINT (139.9075028 36.5807388)
4479928710,36.5808124,139.9072729,4,,POINT (139.9072729 36.5808124)
4479928711,36.5809726,139.9069251,1,,POINT (139.9069251 36.5809726)
4479928712,36.580985,139.9078371,1,,POINT (139.9078371 36.580985)
4479928713,36.5811001,139.9073792,3,,POINT (139.9073792 36.5811001)
4479928714,36.5807029,139.9079988,1,,POINT (139.9079988 36.5807029)
4479928715,36.5804795,139.9087022,3,,POINT (139.9087022 36.5804795)
4479928716,36.5882971,139.907671,1,,POINT (139.907671 36.5882971)
4479928717,36.5877207,139.9075641,3,,POINT (139.9075641 36.5877207)
4479928724,36.5885613,139.9174957,1,,POINT (139.9174957 36.5885613)
4479928725,36.5888687,139.9174411,3,,POINT (139.9174411 36.5888687)
4479928726,36.5885836,139.9178007,1,,POINT (139.9178007 36.5885836)
4479928727,36.5888964,139.9177479,3,,POINT (139.9177479 36.5888964)
4479928728,36.5842664,139.9172114,1,,POINT (139.9172114 36.5842664)
4479928730,36.5849027,139.9176441,3,,POINT (139.9176441 36.5849027)
4479928731,36.5844003,139.9175718,3,,POINT (139.9175718 36.5844003)
4479928732,36.5848818,139.9170732,1,,POINT (139.9170732 36.5848818)
4479928733,36.5845521,139.9169939,1,,POINT (139.9169939 36.5845521)
4479928734,36.5845252,139.9167421,3,,POINT (139.9167421 36.5845252)
4479928735,36.5841081,139.9170976,1,,POINT (139.9170976 36.5841081)
4479928736,36.5840726,139.9168017,3,,POINT (139.9168017 36.5840726)
4479928737,36.5837359,139.9184371,1,,POINT (139.9184371 36.5837359)
4479928738,36.5835068,139.917787,3,,POINT (139.917787 36.5835068)
4479928739,36.58378,139.9188355,1,,POINT (139.9188355 36.58378)
4479928740,36.5833382,139.9191041,3,,POINT (139.9191041 36.5833382)
4479928741,36.5856194,139.9206655,3,,POINT (139.9206655 36.5856194)
4479928744,36.5850058,139.9205573,1,,POINT (139.9205573 36.5850058)
4479928745,36.5854073,139.9198885,1,,POINT (139.9198885 36.5854073)
4479928746,36.5859754,139.9189433,1,,POINT (139.9189433 36.5859754)
4479928747,36.5857803,139.9191843,3,,POINT (139.9191843 36.5857803)
4479928748,36.5861516,139.9232445,1,,POINT (139.9232445 36.5861516)
4479928763,36.5810107,139.9235856,3,,POINT (139.9235856 36.5810107)
4479928764,36.5810449,139.9265738,1,,POINT (139.9265738 36.5810449)
4479928765,36.5789824,139.9245727,1,,POINT (139.9245727 36.5789824)
4479928766,36.5767872,139.9244283,3,,POINT (139.9244283 36.5767872)
4479928767,36.5764531,139.9245425,3,,POINT (139.9245425 36.5764531)
4479928769,36.5762035,139.9234437,3,,POINT (139.9234437 36.5762035)
4479928770,36.5747521,139.9222501,1,,POINT (139.9222501 36.5747521)
4479928771,36.5750398,139.9221295,3,,POINT (139.9221295 36.5750398)
4479928772,36.5732997,139.9221297,1,,POINT (139.9221297 36.5732997)
4479928773,36.5734,139.9224602,3,,POINT (139.9224602 36.5734)
4479928774,36.5715787,139.9193263,1,,POINT (139.9193263 36.5715787)
4479928776,36.5719976,139.9187156,3,,POINT (139.9187156 36.5719976)
4479928777,36.5684988,139.9215349,1,,POINT (139.9215349 36.5684988)
4479928779,36.5662933,139.9232261,3,,POINT (139.9232261 36.5662933)
4479928784,36.5656176,139.9233148,3,,POINT (139.9233148 36.5656176)
4479928785,36.5663553,139.9232432,3,,POINT (139.9232432 36.5663553)
4479928786,36.5663245,139.9227433,3,,POINT (139.9227433 36.5663245)
4479928787,36.5636988,139.9258412,1,,POINT (139.9258412 36.5636988)
4479928788,36.5642068,139.9263019,3,,POINT (139.9263019 36.5642068)
4479928989,36.5640123,139.9242475,1,,POINT (139.9242475 36.5640123)
4479928990,36.5647686,139.9243785,3,,POINT (139.9243785 36.5647686)
4479928991,36.5609241,139.9241031,1,,POINT (139.9241031 36.5609241)
4479928993,36.561058,139.9232846,3,,POINT (139.9232846 36.561058)
4479928994,36.5608179,139.9248531,3,,POINT (139.9248531 36.5608179)
4479928996,36.5609042,139.9260555,3,,POINT (139.9260555 36.5609042)
4479928997,36.5588473,139.9245418,1,,POINT (139.9245418 36.5588473)
4479928998,36.5587557,139.9239185,3,,POINT (139.9239185 36.5587557)
4479929001,36.5546732,139.9196153,4,,POINT (139.9196153 36.5546732)
4479929002,36.5555212,139.9198909,1,,POINT (139.9198909 36.5555212)
4479929003,36.5552189,139.9192686,3,,POINT (139.9192686 36.5552189)
4479929004,36.5552664,139.9200047,1,,POINT (139.9200047 36.5552664)
4479929005,36.5549776,139.9194219,3,,POINT (139.9194219 36.5549776)
4480042521,36.5542579,139.9187365,1,,POINT (139.9187365 36.5542579)
4480042525,36.5533745,139.9183443,3,,POINT (139.9183443 36.5533745)
4480042526,36.5539366,139.9188108,1,,POINT (139.9188108 36.5539366)
4480042528,36.553252,139.918761,3,,POINT (139.918761 36.553252)
4480042529,36.5541143,139.9192939,1,,POINT (139.9192939 36.5541143)
4480042530,36.5543755,139.9198044,3,,POINT (139.9198044 36.5543755)
4480042531,36.5542963,139.9188639,1,,POINT (139.9188639 36.5542963)
4480042532,36.5536751,139.9192673,1,,POINT (139.9192673 36.5536751)
4480042533,36.5540488,139.920012,3,,POINT (139.920012 36.5540488)
4480042534,36.5532658,139.9216983,1,,POINT (139.9216983 36.5532658)
4480042535,36.5530597,139.9219389,1,,POINT (139.9219389 36.5530597)
4480042536,36.5526016,139.9211918,3,,POINT (139.9211918 36.5526016)
4480042537,36.5527896,139.9224964,1,,POINT (139.9224964 36.5527896)
4480042538,36.5522805,139.9221,3,,POINT (139.9221 36.5522805)
4480042539,36.5524669,139.922753,1,,POINT (139.922753 36.5524669)
4480042540,36.552117,139.9224687,3,,POINT (139.9224687 36.552117)
4480042541,36.5518998,139.9217177,1,,POINT (139.9217177 36.5518998)
4480042542,36.5523755,139.9218658,3,,POINT (139.9218658 36.5523755)
4480042543,36.5519609,139.9216116,1,,POINT (139.9216116 36.5519609)
4480042545,36.5524211,139.9217478,3,,POINT (139.9217478 36.5524211)
4480042546,36.5518472,139.9219018,1,,POINT (139.9219018 36.5518472)
4480042547,36.5523054,139.9220437,3,,POINT (139.9220437 36.5523054)
4480042551,36.5518272,139.9213938,1,,POINT (139.9213938 36.5518272)
4480042552,36.5519047,139.9206292,3,,POINT (139.9206292 36.5519047)
4480042555,36.5511075,139.9207532,3,,POINT (139.9207532 36.5511075)
4480042556,36.5505635,139.9207462,3,,POINT (139.9207462 36.5505635)
4480042559,36.5497354,139.9204882,3,,POINT (139.9204882 36.5497354)
4480042561,36.5509947,139.9215377,3,,POINT (139.9215377 36.5509947)
4480042564,36.5498494,139.9164535,1,,POINT (139.9164535 36.5498494)
4480042572,36.5508009,139.9161283,3,,POINT (139.9161283 36.5508009)
4480042573,36.5494082,139.9163979,1,,POINT (139.9163979 36.5494082)
4480042574,36.5488337,139.9160196,3,,POINT (139.9160196 36.5488337)
4480042575,36.5492956,139.9167272,1,,POINT (139.9167272 36.5492956)
4480042578,36.548549,139.916386,3,,POINT (139.916386 36.548549)
4480042584,36.5462588,139.9176668,1,,POINT (139.9176668 36.5462588)
4480042585,36.5457751,139.918167,3,,POINT (139.918167 36.5457751)
4480042586,36.5469554,139.9174014,3,,POINT (139.9174014 36.5469554)
4480042587,36.5460806,139.9184103,3,,POINT (139.9184103 36.5460806)
4480042588,36.5456989,139.915459,1,,POINT (139.915459 36.5456989)
4480044889,36.5458774,139.9160377,3,,POINT (139.9160377 36.5458774)
4480044891,36.5444529,139.9161416,3,,POINT (139.9161416 36.5444529)
4480044892,36.5437514,139.915933,3,,POINT (139.915933 36.5437514)
4480044893,36.5441209,139.9160449,3,,POINT (139.9160449 36.5441209)
4480044897,36.5432466,139.9143003,3,,POINT (139.9143003 36.5432466)
4480044898,36.5436416,139.9142842,3,,POINT (139.9142842 36.5436416)
4480044899,36.5430548,139.9143057,3,,POINT (139.9143057 36.5430548)
4480044900,36.5431669,139.9139087,3,,POINT (139.9139087 36.5431669)
4480044903,36.542826,139.9139222,3,,POINT (139.9139222 36.542826)
4480044905,36.5421587,139.9149202,3,,POINT (139.9149202 36.5421587)
4480044906,36.5418748,139.9156732,3,,POINT (139.9156732 36.5418748)
4480044914,36.539819,139.9205851,3,,POINT (139.9205851 36.539819)
4480044915,36.5398696,139.9196448,1,,POINT (139.9196448 36.5398696)
4480044916,36.5401251,139.9188254,3,,POINT (139.9188254 36.5401251)
4480044918,36.5368425,139.9131492,3,,POINT (139.9131492 36.5368425)
4480044919,36.5375928,139.9120246,3,,POINT (139.9120246 36.5375928)
4480044920,36.5377359,139.9127809,3,,POINT (139.9127809 36.5377359)
4480044921,36.5373163,139.912439,3,,POINT (139.912439 36.5373163)
4480044922,36.537581,139.9126527,3,,POINT (139.9126527 36.537581)
4480044923,36.5370891,139.9134038,3,,POINT (139.9134038 36.5370891)
4480044924,36.5369267,139.9138892,3,,POINT (139.9138892 36.5369267)
4480044925,36.5363957,139.9147063,3,,POINT (139.9147063 36.5363957)
4480044926,36.5366048,139.9135666,3,,POINT (139.9135666 36.5366048)
4480044927,36.5359709,139.914548,3,,POINT (139.914548 36.5359709)
4480044928,36.5359153,139.9111702,3,,POINT (139.9111702 36.5359153)
4480044950,36.5358905,139.904307,4,,POINT (139.904307 36.5358905)
4480044951,36.5359711,139.904304,4,,POINT (139.904304 36.5359711)
4480044953,36.5372608,139.9043815,3,,POINT (139.9043815 36.5372608)
4480044954,36.5364102,139.9042918,3,,POINT (139.9042918 36.5364102)
4480044955,36.5363679,139.9029509,3,,POINT (139.9029509 36.5363679)
4480044980,36.5407056,139.8957623,4,,POINT (139.8957623 36.5407056)
4480044982,36.540648,139.8944638,3,,POINT (139.8944638 36.540648)
4480044983,36.5414551,139.8946152,3,,POINT (139.8946152 36.5414551)
4480044985,36.5415946,139.8963596,3,,POINT (139.8963596 36.5415946)
4480044986,36.53994,139.895058,3,,POINT (139.895058 36.53994)
4480044987,36.5391317,139.8952985,3,,POINT (139.8952985 36.5391317)
4480044988,36.5399652,139.8954364,3,,POINT (139.8954364 36.5399652)
4480045089,36.5391605,139.8956811,3,,POINT (139.8956811 36.5391605)
4480045109,36.5371857,139.8964382,3,,POINT (139.8964382 36.5371857)
4480045111,36.5369272,139.8967417,1,,POINT (139.8967417 36.5369272)
4480045112,36.5366834,139.8967155,1,,POINT (139.8967155 36.5366834)
4480045113,36.5366575,139.8970832,4,,POINT (139.8970832 36.5366575)
4480045114,36.5366141,139.8978108,3,,POINT (139.8978108 36.5366141)
4480045115,36.5364469,139.8966954,1,,POINT (139.8966954 36.5364469)
4480045116,36.5362215,139.8970401,3,,POINT (139.8970401 36.5362215)
4480045117,36.5397301,139.8906783,3,,POINT (139.8906783 36.5397301)
4480045125,36.5409718,139.8910543,4,,POINT (139.8910543 36.5409718)
4480045128,36.5410244,139.8899216,4,,POINT (139.8899216 36.5410244)
4480045130,36.5405681,139.8910296,3,,POINT (139.8910296 36.5405681)
4480045131,36.5405968,139.8903171,3,,POINT (139.8903171 36.5405968)
4480045132,36.5402921,139.8902919,3,,POINT (139.8902919 36.5402921)
4480045133,36.5414217,139.8914879,3,,POINT (139.8914879 36.5414217)
4480045142,36.5436085,139.8867799,1,,POINT (139.8867799 36.5436085)
4480045145,36.5442143,139.8870323,4,,POINT (139.8870323 36.5442143)
4480045148,36.5462612,139.8890882,4,,POINT (139.8890882 36.5462612)
4480045149,36.5459388,139.8887336,3,,POINT (139.8887336 36.5459388)
4480045151,36.5451691,139.8895478,3,,POINT (139.8895478 36.5451691)
4480045152,36.5447139,139.8874689,3,,POINT (139.8874689 36.5447139)
4480045156,36.5438288,139.8877674,1,,POINT (139.8877674 36.5438288)
4480045157,36.5451003,139.886503,3,,POINT (139.886503 36.5451003)
4480045161,36.5457674,139.8857161,3,,POINT (139.8857161 36.5457674)
4480045172,36.5529999,139.8807059,3,,POINT (139.8807059 36.5529999)
4480045173,36.5525879,139.8807529,1,,POINT (139.8807529 36.5525879)
4480045174,36.5554339,139.8833972,3,,POINT (139.8833972 36.5554339)
4480045181,36.5553856,139.8840906,1,,POINT (139.8840906 36.5553856)
4480194683,36.5893784,139.9188398,1,,POINT (139.9188398 36.5893784)
4480195025,36.5717319,139.8893008,1,,POINT (139.8893008 36.5717319)
4480195028,36.5718185,139.8900281,3,,POINT (139.8900281 36.5718185)
4484327892,36.5427387,139.9057096,3,,POINT (139.9057096 36.5427387)
4484327894,36.5427877,139.9063106,3,,POINT (139.9063106 36.5427877)
4484327895,36.5433332,139.9063022,3,,POINT (139.9063022 36.5433332)
4484327897,36.5424955,139.9080162,3,,POINT (139.9080162 36.5424955)
4484327899,36.5425579,139.9071766,3,,POINT (139.9071766 36.5425579)
4484327900,36.5431896,139.9072672,3,,POINT (139.9072672 36.5431896)
4484327901,36.5425606,139.9063135,3,,POINT (139.9063135 36.5425606)
4484327902,36.5420421,139.9083059,3,,POINT (139.9083059 36.5420421)
4484327904,36.5403113,139.9072096,3,,POINT (139.9072096 36.5403113)
4484327905,36.5411415,139.9076261,3,,POINT (139.9076261 36.5411415)
4484327911,36.5394758,139.9040976,3,,POINT (139.9040976 36.5394758)
4484327912,36.5393879,139.9034719,3,,POINT (139.9034719 36.5393879)
4484327930,36.543831,139.924227,3,,POINT (139.924227 36.543831)
4484327931,36.540503,139.9250259,3,,POINT (139.9250259 36.540503)
4484327935,36.5403581,139.9251766,3,,POINT (139.9251766 36.5403581)
4484327936,36.5393291,139.9241832,3,,POINT (139.9241832 36.5393291)
4484327939,36.5390363,139.9242741,3,,POINT (139.9242741 36.5390363)
4484327941,36.5381099,139.9172821,1,,POINT (139.9172821 36.5381099)
4489834953,36.5529432,139.9333647,3,,POINT (139.9333647 36.5529432)
4489834960,36.5518376,139.9340238,1,,POINT (139.9340238 36.5518376)
4489834961,36.5523504,139.933977,1,,POINT (139.933977 36.5523504)
4489834963,36.5520933,139.9345762,3,,POINT (139.9345762 36.5520933)
4489834964,36.5531701,139.9349304,1,,POINT (139.9349304 36.5531701)
4489834967,36.5540134,139.9335586,3,,POINT (139.9335586 36.5540134)
4489834973,36.5543696,139.9336215,3,,POINT (139.9336215 36.5543696)
4489834974,36.554715,139.9336809,3,,POINT (139.9336809 36.554715)
4489834979,36.5547794,139.9344586,3,,POINT (139.9344586 36.5547794)
4489834980,36.5547956,139.9345836,3,,POINT (139.9345836 36.5547956)
4489834981,36.5544248,139.9346583,3,,POINT (139.9346583 36.5544248)
4489834983,36.5580261,139.932743,3,,POINT (139.932743 36.5580261)
4489834984,36.5597781,139.9314435,3,,POINT (139.9314435 36.5597781)
4489834986,36.5588099,139.9315289,3,,POINT (139.9315289 36.5588099)
4489834987,36.5598454,139.932357,3,,POINT (139.932357 36.5598454)
4489834989,36.5594104,139.9314842,3,,POINT (139.9314842 36.5594104)
4489834993,36.5536016,139.9254785,1,,POINT (139.9254785 36.5536016)
4489834994,36.5546988,139.9272421,3,,POINT (139.9272421 36.5546988)
4489834998,36.554653,139.9256759,1,,POINT (139.9256759 36.554653)
4489834999,36.5464,139.9271798,3,,POINT (139.9271798 36.5464)
4489835002,36.5460682,139.927206,3,,POINT (139.927206 36.5460682)
4489835003,36.5462204,139.927194,3,,POINT (139.927194 36.5462204)
4489835004,36.5461579,139.9262664,3,,POINT (139.9262664 36.5461579)
4489835005,36.5454159,139.926333,3,,POINT (139.926333 36.5454159)
4489835006,36.5453913,139.9254555,1,,POINT (139.9254555 36.5453913)
4489835015,36.5643567,139.9133088,3,,POINT (139.9133088 36.5643567)
4489835016,36.5643591,139.912508,3,,POINT (139.912508 36.5643591)
4489835017,36.5653733,139.9041961,3,,POINT (139.9041961 36.5653733)
4489835018,36.5654309,139.9037046,3,,POINT (139.9037046 36.5654309)
4489835019,36.5639011,139.9037022,3,,POINT (139.9037022 36.5639011)
4489835020,36.5639871,139.9029329,3,,POINT (139.9029329 36.5639871)
4489835021,36.5677107,139.9070765,3,,POINT (139.9070765 36.5677107)
4489835022,36.5676586,139.9076357,3,,POINT (139.9076357 36.5676586)
4493424889,36.5709786,139.9143087,3,,POINT (139.9143087 36.5709786)
4493424890,36.5713871,139.9144321,1,,POINT (139.9144321 36.5713871)
4493424984,36.5617983,139.8958603,3,,POINT (139.8958603 36.5617983)
4493424987,36.5610101,139.8965694,3,,POINT (139.8965694 36.5610101)
4493449788,36.5632324,139.8951656,4,,POINT (139.8951656 36.5632324)
4493449789,36.5630334,139.8946821,3,,POINT (139.8946821 36.5630334)
4493449790,36.5631894,139.8956639,4,,POINT (139.8956639 36.5631894)
4493449791,36.5629307,139.8964175,3,,POINT (139.8964175 36.5629307)
4493449792,36.5626388,139.8952979,3,,POINT (139.8952979 36.5626388)
4493449793,36.562301,139.896008,3,,POINT (139.896008 36.562301)
4494405935,36.5458875,139.8812373,3,,POINT (139.8812373 36.5458875)
4494405936,36.5458962,139.8807443,3,,POINT (139.8807443 36.5458962)
4494405937,36.5501494,139.8862862,3,,POINT (139.8862862 36.5501494)
4494405938,36.5557871,139.8927089,3,,POINT (139.8927089 36.5557871)
4494405940,36.5563516,139.8929219,3,,POINT (139.8929219 36.5563516)
4494405943,36.5572869,139.8931122,3,,POINT (139.8931122 36.5572869)
4494405944,36.5568696,139.8921,3,,POINT (139.8921 36.5568696)
4494405945,36.5566437,139.8929174,3,,POINT (139.8929174 36.5566437)
4494405946,36.5563007,139.8933529,3,,POINT (139.8933529 36.5563007)
4504019244,36.5485499,139.900124,3,,POINT (139.900124 36.5485499)
4504019246,36.5477082,139.9018813,3,,POINT (139.9018813 36.5477082)
4504019437,36.5470159,139.8970332,1,,POINT (139.8970332 36.5470159)
4504052854,36.5886021,139.8936276,3,,POINT (139.8936276 36.5886021)
4504052862,36.5873872,139.8931295,3,,POINT (139.8931295 36.5873872)
4505948952,36.5462686,139.9018889,1,,POINT (139.9018889 36.5462686)
4505948954,36.545336,139.902165,3,,POINT (139.902165 36.545336)
4505948960,36.5448072,139.9020836,3,,POINT (139.9020836 36.5448072)
4505948961,36.5450034,139.90208,3,,POINT (139.90208 36.5450034)
4505948970,36.5448423,139.900975,3,,POINT (139.900975 36.5448423)
4505948971,36.5449711,139.9016837,3,,POINT (139.9016837 36.5449711)
4505948973,36.5444807,139.9011567,3,,POINT (139.9011567 36.5444807)
4509832534,36.5779408,139.8899571,3,,POINT (139.8899571 36.5779408)
4532549894,36.5501594,139.8834374,3,,POINT (139.8834374 36.5501594)
4532549895,36.5492531,139.8835487,3,,POINT (139.8835487 36.5492531)
4532549897,36.546224,139.8812575,3,,POINT (139.8812575 36.546224)
4532549898,36.5462105,139.8817953,3,,POINT (139.8817953 36.5462105)
4533197011,36.5447843,139.9211095,3,,POINT (139.9211095 36.5447843)
4533197012,36.5454156,139.9195949,3,,POINT (139.9195949 36.5454156)
